# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
717.5         	GAMG	5.558380e-01	2.520730e-03	2	true
718           	GAMG	5.405080e-01	2.330320e-03	2	true
718.5         	GAMG	5.596330e-01	3.903880e-03	2	true
719           	GAMG	5.842470e-01	1.992210e-03	2	true
719.5         	GAMG	5.798930e-01	2.870830e-03	2	true
720           	GAMG	5.723280e-01	1.867990e-03	2	true
720.5         	GAMG	5.657360e-01	3.054580e-03	2	true
721           	GAMG	5.807610e-01	3.285910e-03	2	true
721.5         	GAMG	6.034490e-01	2.630240e-03	2	true
722           	GAMG	6.064140e-01	2.834540e-03	2	true
722.5         	GAMG	5.664980e-01	3.419060e-03	2	true
723           	GAMG	5.983820e-01	3.006530e-03	2	true
723.5         	GAMG	5.832720e-01	3.525670e-03	2	true
724           	GAMG	5.628400e-01	2.885650e-03	2	true
724.5         	GAMG	5.153990e-01	2.681600e-03	2	true
725           	GAMG	5.104840e-01	2.170770e-03	2	true
725.5         	GAMG	4.951050e-01	2.128010e-03	2	true
726           	GAMG	5.356250e-01	2.297640e-03	2	true
726.5         	GAMG	4.994490e-01	2.000570e-03	2	true
727           	GAMG	5.039210e-01	2.265330e-03	2	true
727.5         	GAMG	5.129920e-01	1.626640e-03	2	true
728           	GAMG	5.096620e-01	2.091110e-03	2	true
728.5         	GAMG	4.966030e-01	2.210370e-03	2	true
729           	GAMG	5.176390e-01	2.264700e-03	2	true
729.5         	GAMG	4.834570e-01	2.044080e-03	2	true
730           	GAMG	5.470000e-01	1.948180e-03	2	true
730.5         	GAMG	5.495230e-01	2.263700e-03	2	true
731           	GAMG	5.790740e-01	1.749290e-03	2	true
731.5         	GAMG	5.309350e-01	2.508990e-03	2	true
732           	GAMG	5.325210e-01	2.647360e-03	2	true
732.5         	GAMG	5.350940e-01	2.148750e-03	2	true
733           	GAMG	5.676960e-01	2.048250e-03	2	true
733.5         	GAMG	5.344190e-01	1.860230e-03	2	true
734           	GAMG	5.572930e-01	1.794150e-03	2	true
734.5         	GAMG	5.428300e-01	1.958150e-03	2	true
735           	GAMG	5.799450e-01	2.443980e-03	2	true
735.5         	GAMG	5.302160e-01	2.171010e-03	2	true
736           	GAMG	5.926100e-01	2.698060e-03	2	true
736.5         	GAMG	5.375910e-01	2.365100e-03	2	true
737           	GAMG	5.309570e-01	2.255200e-03	2	true
737.5         	GAMG	5.783520e-01	2.783330e-03	2	true
738           	GAMG	5.917600e-01	2.331100e-03	2	true
738.5         	GAMG	5.534990e-01	2.321900e-03	2	true
739           	GAMG	5.476920e-01	2.085240e-03	2	true
739.5         	GAMG	5.272460e-01	2.093810e-03	2	true
740           	GAMG	5.421880e-01	2.164310e-03	2	true
740.5         	GAMG	5.574010e-01	1.887390e-03	2	true
741           	GAMG	5.081810e-01	1.993270e-03	2	true
741.5         	GAMG	5.209320e-01	2.116570e-03	2	true
742           	GAMG	5.734840e-01	2.279710e-03	2	true
742.5         	GAMG	5.145250e-01	2.511480e-03	2	true
743           	GAMG	5.663320e-01	2.284470e-03	2	true
743.5         	GAMG	5.776390e-01	3.289460e-03	2	true
744           	GAMG	5.786260e-01	2.695080e-03	2	true
744.5         	GAMG	5.610400e-01	2.374980e-03	2	true
745           	GAMG	5.959910e-01	2.061470e-03	2	true
745.5         	GAMG	5.764680e-01	2.828030e-03	2	true
746           	GAMG	6.057060e-01	2.968110e-03	2	true
746.5         	GAMG	5.641520e-01	2.708430e-03	2	true
747           	GAMG	5.973660e-01	3.075900e-03	2	true
747.5         	GAMG	5.679310e-01	2.476540e-03	2	true
748           	GAMG	5.911070e-01	2.196550e-03	2	true
748.5         	GAMG	6.160920e-01	3.183990e-03	2	true
749           	GAMG	5.518500e-01	2.280630e-03	2	true
749.5         	GAMG	5.555460e-01	2.825380e-03	2	true
750           	GAMG	5.643070e-01	2.706330e-03	2	true
750.5         	GAMG	5.891980e-01	2.891350e-03	2	true
751           	GAMG	5.741990e-01	2.247220e-03	2	true
751.5         	GAMG	5.786020e-01	2.473970e-03	2	true
752           	GAMG	6.054170e-01	2.488750e-03	2	true
752.5         	GAMG	5.727340e-01	2.670970e-03	2	true
753           	GAMG	6.125220e-01	2.005560e-03	2	true
753.5         	GAMG	5.489860e-01	2.298820e-03	2	true
754           	GAMG	5.799700e-01	2.286480e-03	2	true
754.5         	GAMG	5.297500e-01	2.793140e-03	2	true
755           	GAMG	5.309330e-01	1.791480e-03	2	true
755.5         	GAMG	5.046550e-01	3.275960e-03	2	true
756           	GAMG	5.556300e-01	2.168860e-03	2	true
756.5         	GAMG	5.265440e-01	1.743130e-03	2	true
757           	GAMG	5.223800e-01	2.147810e-03	2	true
757.5         	GAMG	5.260520e-01	2.276640e-03	2	true
758           	GAMG	5.856180e-01	3.011310e-03	2	true
758.5         	GAMG	5.439290e-01	2.635710e-03	2	true
759           	GAMG	5.070690e-01	2.961010e-03	2	true
759.5         	GAMG	5.229760e-01	2.451410e-03	2	true
760           	GAMG	5.362040e-01	3.064430e-03	2	true
760.5         	GAMG	5.417430e-01	2.448610e-03	2	true
761           	GAMG	5.509090e-01	2.323380e-03	2	true
761.5         	GAMG	5.639040e-01	2.203620e-03	2	true
762           	GAMG	5.677730e-01	2.170230e-03	2	true
762.5         	GAMG	5.910940e-01	1.948540e-03	2	true
763           	GAMG	5.819740e-01	1.911790e-03	2	true
763.5         	GAMG	6.000360e-01	2.070020e-03	2	true
764           	GAMG	5.823790e-01	2.693990e-03	2	true
764.5         	GAMG	5.446200e-01	2.421850e-03	2	true
765           	GAMG	5.692420e-01	2.620100e-03	2	true
765.5         	GAMG	5.607140e-01	2.121460e-03	2	true
766           	GAMG	5.576830e-01	2.186270e-03	2	true
766.5         	GAMG	5.399640e-01	2.310090e-03	2	true
767           	GAMG	5.162970e-01	1.806630e-03	2	true
767.5         	GAMG	5.569030e-01	1.542060e-03	2	true
768           	GAMG	5.513950e-01	2.832010e-03	2	true
768.5         	GAMG	6.205370e-01	1.825870e-03	2	true
769           	GAMG	5.840870e-01	2.659140e-03	2	true
769.5         	GAMG	4.929860e-01	2.306490e-03	2	true
770           	GAMG	5.492410e-01	1.881140e-03	2	true
770.5         	GAMG	5.599430e-01	2.009860e-03	2	true
771           	GAMG	5.457450e-01	2.568020e-03	2	true
771.5         	GAMG	5.918850e-01	2.720160e-03	2	true
772           	GAMG	5.523670e-01	2.576690e-03	2	true
772.5         	GAMG	5.720220e-01	2.470970e-03	2	true
773           	GAMG	5.684970e-01	2.812470e-03	2	true
773.5         	GAMG	5.325590e-01	1.987630e-03	2	true
774           	GAMG	6.085290e-01	1.742680e-03	2	true
774.5         	GAMG	5.825380e-01	2.029340e-03	2	true
775           	GAMG	5.537650e-01	2.198150e-03	2	true
775.5         	GAMG	5.873400e-01	2.432010e-03	2	true
776           	GAMG	5.599360e-01	1.937190e-03	2	true
776.5         	GAMG	5.883100e-01	1.806120e-03	2	true
777           	GAMG	5.704930e-01	3.175600e-03	2	true
777.5         	GAMG	5.899480e-01	2.075560e-03	2	true
778           	GAMG	5.494500e-01	2.302660e-03	2	true
778.5         	GAMG	5.605020e-01	2.061430e-03	2	true
779           	GAMG	5.946620e-01	2.898860e-03	2	true
779.5         	GAMG	5.695350e-01	2.956280e-03	2	true
780           	GAMG	5.809280e-01	2.615190e-03	2	true
780.5         	GAMG	5.529340e-01	2.757230e-03	2	true
781           	GAMG	5.331980e-01	2.341290e-03	2	true
781.5         	GAMG	5.603030e-01	1.780650e-03	2	true
782           	GAMG	5.750860e-01	2.360910e-03	2	true
782.5         	GAMG	5.455450e-01	2.120280e-03	2	true
783           	GAMG	5.451300e-01	2.342920e-03	2	true
783.5         	GAMG	6.053710e-01	2.338230e-03	2	true
784           	GAMG	5.988010e-01	2.414760e-03	2	true
784.5         	GAMG	5.883520e-01	2.522030e-03	2	true
785           	GAMG	5.915550e-01	2.464400e-03	2	true
785.5         	GAMG	5.810110e-01	2.524960e-03	2	true
786           	GAMG	5.608600e-01	2.128580e-03	2	true
786.5         	GAMG	6.121410e-01	2.843190e-03	2	true
787           	GAMG	6.059070e-01	2.567910e-03	2	true
787.5         	GAMG	5.955580e-01	4.079580e-03	2	true
788           	GAMG	5.888470e-01	3.086170e-03	2	true
788.5         	GAMG	5.848370e-01	3.214670e-03	2	true
789           	GAMG	5.756720e-01	2.286230e-03	2	true
789.5         	GAMG	5.141270e-01	2.495970e-03	2	true
790           	GAMG	5.365250e-01	2.169560e-03	2	true
790.5         	GAMG	5.650130e-01	2.588200e-03	2	true
791           	GAMG	5.240620e-01	2.831080e-03	2	true
791.5         	GAMG	5.331640e-01	2.423930e-03	2	true
792           	GAMG	5.439370e-01	2.275480e-03	2	true
792.5         	GAMG	5.663050e-01	2.235420e-03	2	true
793           	GAMG	5.468320e-01	3.036210e-03	2	true
793.5         	GAMG	5.396670e-01	2.340910e-03	2	true
794           	GAMG	5.621900e-01	2.756350e-03	2	true
794.5         	GAMG	5.684710e-01	1.909760e-03	2	true
795           	GAMG	5.450920e-01	2.706000e-03	2	true
795.5         	GAMG	5.594200e-01	2.589840e-03	2	true
796           	GAMG	5.574470e-01	2.800100e-03	2	true
796.5         	GAMG	5.851900e-01	2.821900e-03	2	true
797           	GAMG	6.273520e-01	3.780230e-03	2	true
797.5         	GAMG	5.924070e-01	2.801290e-03	2	true
798           	GAMG	5.725470e-01	2.541430e-03	2	true
798.5         	GAMG	5.644850e-01	3.897800e-03	2	true
799           	GAMG	6.255980e-01	2.359070e-03	2	true
799.5         	GAMG	5.661800e-01	2.655580e-03	2	true
800           	GAMG	5.728280e-01	2.824740e-03	2	true
800.5         	GAMG	5.752200e-01	3.223790e-03	2	true
801           	GAMG	5.545000e-01	3.257400e-03	2	true
801.5         	GAMG	5.456200e-01	2.233540e-03	2	true
802           	GAMG	5.234070e-01	2.710070e-03	2	true
802.5         	GAMG	5.558000e-01	3.522910e-03	2	true
803           	GAMG	5.299380e-01	2.982750e-03	2	true
803.5         	GAMG	5.463100e-01	2.187790e-03	2	true
804           	GAMG	4.804020e-01	3.019430e-03	2	true
804.5         	GAMG	5.440870e-01	2.633490e-03	2	true
805           	GAMG	5.214730e-01	2.674170e-03	2	true
805.5         	GAMG	5.688670e-01	3.072420e-03	2	true
806           	GAMG	5.222240e-01	2.574770e-03	2	true
806.5         	GAMG	5.691470e-01	2.584460e-03	2	true
807           	GAMG	5.557840e-01	2.814350e-03	2	true
807.5         	GAMG	5.422520e-01	1.980950e-03	2	true
808           	GAMG	5.137170e-01	2.388800e-03	2	true
808.5         	GAMG	5.942370e-01	2.589600e-03	2	true
809           	GAMG	5.875080e-01	2.919220e-03	2	true
809.5         	GAMG	5.688400e-01	2.756390e-03	2	true
810           	GAMG	5.433750e-01	2.652000e-03	2	true
810.5         	GAMG	5.733350e-01	2.451020e-03	2	true
811           	GAMG	5.666780e-01	2.427500e-03	2	true
811.5         	GAMG	5.667360e-01	3.283150e-03	2	true
812           	GAMG	5.926260e-01	2.931390e-03	2	true
812.5         	GAMG	5.562540e-01	3.439100e-03	2	true
813           	GAMG	5.536990e-01	2.824260e-03	2	true
813.5         	GAMG	5.680050e-01	3.323070e-03	2	true
814           	GAMG	5.787270e-01	3.025400e-03	2	true
814.5         	GAMG	5.975420e-01	3.303330e-03	2	true
815           	GAMG	5.928230e-01	3.575220e-03	2	true
815.5         	GAMG	5.397720e-01	3.171890e-03	2	true
816           	GAMG	5.658230e-01	2.996210e-03	2	true
816.5         	GAMG	5.660850e-01	2.867570e-03	2	true
817           	GAMG	6.060920e-01	2.743310e-03	2	true
817.5         	GAMG	5.833510e-01	2.578470e-03	2	true
818           	GAMG	5.442510e-01	2.592620e-03	2	true
818.5         	GAMG	5.951230e-01	2.083760e-03	2	true
819           	GAMG	5.633640e-01	2.292530e-03	2	true
819.5         	GAMG	5.773710e-01	2.768130e-03	2	true
820           	GAMG	5.721610e-01	2.531870e-03	2	true
820.5         	GAMG	5.631910e-01	1.953930e-03	2	true
821           	GAMG	5.747750e-01	2.697790e-03	2	true
821.5         	GAMG	5.815440e-01	2.342000e-03	2	true
822           	GAMG	5.647650e-01	2.629050e-03	2	true
822.5         	GAMG	5.393020e-01	2.088490e-03	2	true
823           	GAMG	5.763230e-01	2.199360e-03	2	true
823.5         	GAMG	5.854780e-01	2.369190e-03	2	true
824           	GAMG	5.816510e-01	1.790670e-03	2	true
824.5         	GAMG	5.588350e-01	2.127410e-03	2	true
825           	GAMG	5.290820e-01	1.587370e-03	2	true
825.5         	GAMG	5.549240e-01	2.058610e-03	2	true
826           	GAMG	5.352290e-01	1.678460e-03	2	true
826.5         	GAMG	5.640740e-01	2.592100e-03	2	true
827           	GAMG	5.367460e-01	2.284850e-03	2	true
827.5         	GAMG	5.265140e-01	2.159090e-03	2	true
828           	GAMG	5.502580e-01	1.967490e-03	2	true
828.5         	GAMG	5.251580e-01	1.818790e-03	2	true
829           	GAMG	5.273730e-01	2.172470e-03	2	true
829.5         	GAMG	5.353460e-01	1.847830e-03	2	true
830           	GAMG	5.386660e-01	2.390320e-03	2	true
830.5         	GAMG	5.339740e-01	2.048130e-03	2	true
831           	GAMG	5.528490e-01	2.052430e-03	2	true
831.5         	GAMG	5.353990e-01	1.883880e-03	2	true
832           	GAMG	5.291710e-01	1.862460e-03	2	true
832.5         	GAMG	5.218490e-01	1.951100e-03	2	true
833           	GAMG	5.216290e-01	2.288440e-03	2	true
833.5         	GAMG	5.589530e-01	1.938200e-03	2	true
834           	GAMG	5.378790e-01	2.184790e-03	2	true
834.5         	GAMG	5.465460e-01	2.288610e-03	2	true
835           	GAMG	5.528300e-01	2.266870e-03	2	true
835.5         	GAMG	5.200020e-01	2.547480e-03	2	true
836           	GAMG	5.439140e-01	2.604440e-03	2	true
836.5         	GAMG	5.451380e-01	2.789200e-03	2	true
837           	GAMG	5.266170e-01	2.066080e-03	2	true
837.5         	GAMG	5.426710e-01	1.580960e-03	2	true
838           	GAMG	5.444680e-01	2.353320e-03	2	true
838.5         	GAMG	5.586640e-01	2.032280e-03	2	true
839           	GAMG	5.499540e-01	2.248950e-03	2	true
839.5         	GAMG	5.168560e-01	1.942920e-03	2	true
840           	GAMG	5.547430e-01	1.833370e-03	2	true
840.5         	GAMG	5.415430e-01	2.548630e-03	2	true
841           	GAMG	5.536550e-01	2.489240e-03	2	true
841.5         	GAMG	5.226310e-01	2.300710e-03	2	true
842           	GAMG	5.127490e-01	2.264480e-03	2	true
842.5         	GAMG	5.358150e-01	2.887480e-03	2	true
843           	GAMG	5.394350e-01	2.664510e-03	2	true
843.5         	GAMG	5.299290e-01	3.517030e-03	2	true
844           	GAMG	5.355130e-01	2.823390e-03	2	true
844.5         	GAMG	5.371270e-01	2.302740e-03	2	true
845           	GAMG	5.216270e-01	2.241720e-03	2	true
845.5         	GAMG	5.514790e-01	2.264340e-03	2	true
846           	GAMG	5.489720e-01	2.275310e-03	2	true
846.5         	GAMG	5.890540e-01	2.656250e-03	2	true
847           	GAMG	5.184580e-01	2.681470e-03	2	true
847.5         	GAMG	5.619840e-01	2.696930e-03	2	true
848           	GAMG	5.718900e-01	1.893620e-03	2	true
848.5         	GAMG	5.568400e-01	2.600740e-03	2	true
849           	GAMG	5.795190e-01	2.885810e-03	2	true
849.5         	GAMG	5.807740e-01	2.899050e-03	2	true
850           	GAMG	5.390650e-01	2.290390e-03	2	true
850.5         	GAMG	5.406830e-01	2.884120e-03	2	true
851           	GAMG	6.365020e-01	2.547310e-03	2	true
851.5         	GAMG	5.627380e-01	2.739800e-03	2	true
852           	GAMG	5.412130e-01	2.473770e-03	2	true
852.5         	GAMG	5.536070e-01	2.318440e-03	2	true
853           	GAMG	5.423040e-01	2.213020e-03	2	true
853.5         	GAMG	5.631730e-01	2.451600e-03	2	true
854           	GAMG	5.802500e-01	2.142810e-03	2	true
854.5         	GAMG	5.406970e-01	2.596360e-03	2	true
855           	GAMG	5.454260e-01	2.915910e-03	2	true
855.5         	GAMG	5.539680e-01	2.327940e-03	2	true
856           	GAMG	5.562200e-01	2.517600e-03	2	true
856.5         	GAMG	5.610110e-01	3.145340e-03	2	true
857           	GAMG	5.814790e-01	3.025390e-03	2	true
857.5         	GAMG	5.615070e-01	2.525710e-03	2	true
858           	GAMG	5.357160e-01	2.424730e-03	2	true
858.5         	GAMG	5.647520e-01	3.639390e-03	2	true
859           	GAMG	5.404200e-01	3.579850e-03	2	true
859.5         	GAMG	5.165550e-01	3.654800e-03	2	true
860           	GAMG	5.194140e-01	2.781410e-03	2	true
860.5         	GAMG	4.976020e-01	1.700810e-03	2	true
861           	GAMG	5.109740e-01	2.118840e-03	2	true
861.5         	GAMG	5.086350e-01	2.000980e-03	2	true
862           	GAMG	5.087010e-01	2.137040e-03	2	true
862.5         	GAMG	5.523010e-01	2.756340e-03	2	true
863           	GAMG	5.256470e-01	2.797430e-03	2	true
863.5         	GAMG	5.450800e-01	2.856620e-03	2	true
864           	GAMG	5.344370e-01	2.985920e-03	2	true
864.5         	GAMG	5.692320e-01	2.570120e-03	2	true
865           	GAMG	5.410390e-01	2.555250e-03	2	true
865.5         	GAMG	5.609860e-01	3.029510e-03	2	true
866           	GAMG	5.162840e-01	2.705330e-03	2	true
866.5         	GAMG	5.511680e-01	2.913150e-03	2	true
867           	GAMG	5.622460e-01	3.528190e-03	2	true
867.5         	GAMG	5.569570e-01	3.070170e-03	2	true
868           	GAMG	5.779060e-01	2.477970e-03	2	true
868.5         	GAMG	5.682850e-01	3.443200e-03	2	true
869           	GAMG	5.801720e-01	2.481780e-03	2	true
869.5         	GAMG	5.679760e-01	2.400860e-03	2	true
870           	GAMG	5.425950e-01	2.172020e-03	2	true
870.5         	GAMG	5.001300e-01	2.231320e-03	2	true
871           	GAMG	5.454430e-01	2.469190e-03	2	true
871.5         	GAMG	5.052890e-01	2.610280e-03	2	true
872           	GAMG	5.551070e-01	3.181460e-03	2	true
872.5         	GAMG	5.262550e-01	2.115390e-03	2	true
873           	GAMG	5.445670e-01	2.066340e-03	2	true
873.5         	GAMG	5.060790e-01	2.918240e-03	2	true
874           	GAMG	5.231490e-01	3.128380e-03	2	true
874.5         	GAMG	5.458990e-01	2.296500e-03	2	true
875           	GAMG	5.168800e-01	2.940640e-03	2	true
875.5         	GAMG	5.326820e-01	2.851450e-03	2	true
876           	GAMG	5.086500e-01	2.635250e-03	2	true
876.5         	GAMG	5.375380e-01	1.837780e-03	2	true
877           	GAMG	5.464120e-01	2.211330e-03	2	true
877.5         	GAMG	5.685880e-01	2.978720e-03	2	true
878           	GAMG	5.547570e-01	2.408190e-03	2	true
878.5         	GAMG	5.456770e-01	2.509150e-03	2	true
879           	GAMG	5.394540e-01	3.116160e-03	2	true
879.5         	GAMG	5.624100e-01	2.836450e-03	2	true
880           	GAMG	5.375150e-01	2.199160e-03	2	true
880.5         	GAMG	5.374240e-01	2.913440e-03	2	true
881           	GAMG	5.392010e-01	2.371620e-03	2	true
881.5         	GAMG	5.542940e-01	2.389020e-03	2	true
882           	GAMG	5.469600e-01	2.923470e-03	2	true
882.5         	GAMG	5.309340e-01	2.654410e-03	2	true
883           	GAMG	5.702200e-01	2.754480e-03	2	true
883.5         	GAMG	5.272860e-01	2.444110e-03	2	true
884           	GAMG	5.487130e-01	2.695350e-03	2	true
884.5         	GAMG	5.730990e-01	2.765770e-03	2	true
885           	GAMG	5.429870e-01	2.059870e-03	2	true
885.5         	GAMG	5.689440e-01	2.144100e-03	2	true
886           	GAMG	5.710820e-01	2.643970e-03	2	true
886.5         	GAMG	5.603600e-01	2.149010e-03	2	true
887           	GAMG	5.661430e-01	2.282590e-03	2	true
887.5         	GAMG	5.620960e-01	2.324060e-03	2	true
888           	GAMG	5.248650e-01	1.866770e-03	2	true
888.5         	GAMG	5.216850e-01	2.052960e-03	2	true
889           	GAMG	5.284130e-01	2.031240e-03	2	true
889.5         	GAMG	5.474820e-01	2.284190e-03	2	true
890           	GAMG	5.610560e-01	2.489890e-03	2	true
890.5         	GAMG	5.425100e-01	1.739870e-03	2	true
891           	GAMG	5.635040e-01	2.111120e-03	2	true
891.5         	GAMG	5.433180e-01	2.032830e-03	2	true
892           	GAMG	5.306440e-01	2.097160e-03	2	true
892.5         	GAMG	5.436890e-01	2.280800e-03	2	true
893           	GAMG	5.438650e-01	1.890540e-03	2	true
893.5         	GAMG	5.947030e-01	1.623050e-03	2	true
894           	GAMG	5.352930e-01	2.212140e-03	2	true
894.5         	GAMG	5.564780e-01	2.637620e-03	2	true
895           	GAMG	5.594230e-01	2.368770e-03	2	true
895.5         	GAMG	5.612550e-01	2.375530e-03	2	true
896           	GAMG	5.582240e-01	2.716150e-03	2	true
896.5         	GAMG	5.331100e-01	2.684500e-03	2	true
897           	GAMG	5.600010e-01	2.860580e-03	2	true
897.5         	GAMG	5.519350e-01	2.892560e-03	2	true
898           	GAMG	5.463300e-01	3.224620e-03	2	true
898.5         	GAMG	5.350420e-01	2.553960e-03	2	true
899           	GAMG	5.756980e-01	3.172740e-03	2	true
899.5         	GAMG	5.335720e-01	2.312150e-03	2	true
900           	GAMG	5.770850e-01	2.944790e-03	2	true
900.5         	GAMG	5.256660e-01	2.293240e-03	2	true
901           	GAMG	5.428050e-01	2.230870e-03	2	true
901.5         	GAMG	5.585570e-01	1.917890e-03	2	true
902           	GAMG	5.710450e-01	1.910060e-03	2	true
902.5         	GAMG	5.489620e-01	1.813670e-03	2	true
903           	GAMG	5.445740e-01	1.786740e-03	2	true
903.5         	GAMG	6.104550e-01	2.267100e-03	2	true
904           	GAMG	5.291010e-01	1.488850e-03	2	true
904.5         	GAMG	5.850370e-01	2.399870e-03	2	true
905           	GAMG	5.487440e-01	2.079720e-03	2	true
905.5         	GAMG	5.722240e-01	1.900160e-03	2	true
906           	GAMG	5.904350e-01	2.524850e-03	2	true
906.5         	GAMG	5.559810e-01	1.904380e-03	2	true
907           	GAMG	5.747380e-01	2.464210e-03	2	true
907.5         	GAMG	5.830090e-01	2.357190e-03	2	true
908           	GAMG	5.804150e-01	2.910850e-03	2	true
908.5         	GAMG	5.754260e-01	2.883700e-03	2	true
909           	GAMG	5.699010e-01	2.770820e-03	2	true
909.5         	GAMG	6.134980e-01	4.254240e-03	2	true
910           	GAMG	5.666240e-01	2.447810e-03	2	true
910.5         	GAMG	5.882670e-01	3.011430e-03	2	true
911           	GAMG	5.757990e-01	2.807110e-03	2	true
911.5         	GAMG	5.762200e-01	3.207400e-03	2	true
912           	GAMG	5.379840e-01	2.441970e-03	2	true
912.5         	GAMG	5.854140e-01	3.387320e-03	2	true
913           	GAMG	5.630020e-01	3.219630e-03	2	true
913.5         	GAMG	5.768060e-01	2.004180e-03	2	true
914           	GAMG	5.065420e-01	2.736830e-03	2	true
914.5         	GAMG	5.395760e-01	2.578030e-03	2	true
915           	GAMG	5.570690e-01	2.579510e-03	2	true
915.5         	GAMG	5.158280e-01	2.611080e-03	2	true
916           	GAMG	5.556470e-01	2.607210e-03	2	true
916.5         	GAMG	5.672040e-01	2.661490e-03	2	true
917           	GAMG	5.248660e-01	2.665890e-03	2	true
917.5         	GAMG	5.606240e-01	2.857300e-03	2	true
918           	GAMG	5.673380e-01	2.240200e-03	2	true
918.5         	GAMG	5.551210e-01	2.024930e-03	2	true
919           	GAMG	5.427770e-01	2.772840e-03	2	true
919.5         	GAMG	5.714560e-01	2.473500e-03	2	true
920           	GAMG	5.411070e-01	2.171590e-03	2	true
920.5         	GAMG	5.405550e-01	2.281590e-03	2	true
921           	GAMG	5.738510e-01	3.001160e-03	2	true
921.5         	GAMG	6.054360e-01	2.132330e-03	2	true
922           	GAMG	5.666060e-01	2.145720e-03	2	true
922.5         	GAMG	5.467600e-01	2.991530e-03	2	true
923           	GAMG	5.784810e-01	3.125200e-03	2	true
923.5         	GAMG	5.863820e-01	2.799290e-03	2	true
924           	GAMG	5.642680e-01	2.456480e-03	2	true
924.5         	GAMG	5.686130e-01	2.835150e-03	2	true
925           	GAMG	5.569760e-01	2.167050e-03	2	true
925.5         	GAMG	5.307370e-01	2.028610e-03	2	true
926           	GAMG	5.675340e-01	3.003840e-03	2	true
926.5         	GAMG	5.431040e-01	2.771590e-03	2	true
927           	GAMG	5.591930e-01	2.963540e-03	2	true
927.5         	GAMG	5.435800e-01	2.971820e-03	2	true
928           	GAMG	5.043530e-01	1.768570e-03	2	true
928.5         	GAMG	5.306420e-01	2.435910e-03	2	true
929           	GAMG	5.357080e-01	2.577810e-03	2	true
929.5         	GAMG	5.629380e-01	2.280980e-03	2	true
930           	GAMG	5.249650e-01	2.103690e-03	2	true
930.5         	GAMG	5.241940e-01	2.918600e-03	2	true
931           	GAMG	5.655100e-01	2.401860e-03	2	true
931.5         	GAMG	5.285650e-01	2.847560e-03	2	true
932           	GAMG	5.508180e-01	2.507050e-03	2	true
932.5         	GAMG	5.389980e-01	2.385090e-03	2	true
933           	GAMG	5.177280e-01	2.336920e-03	2	true
933.5         	GAMG	5.473200e-01	2.103030e-03	2	true
934           	GAMG	5.671450e-01	2.208920e-03	2	true
934.5         	GAMG	5.723310e-01	1.562610e-03	2	true
935           	GAMG	5.284750e-01	2.246630e-03	2	true
935.5         	GAMG	5.347530e-01	2.157970e-03	2	true
936           	GAMG	5.800860e-01	2.239720e-03	2	true
936.5         	GAMG	5.256000e-01	2.343170e-03	2	true
937           	GAMG	5.495880e-01	2.854440e-03	2	true
937.5         	GAMG	5.345720e-01	2.895220e-03	2	true
938           	GAMG	5.553170e-01	2.416700e-03	2	true
938.5         	GAMG	5.701760e-01	2.507860e-03	2	true
939           	GAMG	5.719200e-01	2.487470e-03	2	true
939.5         	GAMG	5.488260e-01	1.964020e-03	2	true
940           	GAMG	5.563660e-01	2.522660e-03	2	true
940.5         	GAMG	5.306560e-01	2.435170e-03	2	true
941           	GAMG	5.640940e-01	2.792020e-03	2	true
941.5         	GAMG	5.558820e-01	2.100490e-03	2	true
942           	GAMG	5.598310e-01	1.808750e-03	2	true
942.5         	GAMG	5.803560e-01	2.364330e-03	2	true
943           	GAMG	5.719640e-01	2.720730e-03	2	true
943.5         	GAMG	5.716650e-01	2.227650e-03	2	true
944           	GAMG	5.734370e-01	2.129940e-03	2	true
944.5         	GAMG	5.779630e-01	2.411550e-03	2	true
945           	GAMG	5.584970e-01	2.428540e-03	2	true
945.5         	GAMG	5.610950e-01	2.042060e-03	2	true
946           	GAMG	5.591500e-01	1.959010e-03	2	true
946.5         	GAMG	5.592690e-01	2.090720e-03	2	true
947           	GAMG	5.117560e-01	2.257830e-03	2	true
947.5         	GAMG	5.550960e-01	2.810130e-03	2	true
948           	GAMG	5.726080e-01	2.013020e-03	2	true
948.5         	GAMG	5.905910e-01	2.154670e-03	2	true
949           	GAMG	5.455410e-01	2.263860e-03	2	true
949.5         	GAMG	5.407370e-01	2.981250e-03	2	true
950           	GAMG	5.610380e-01	2.863850e-03	2	true
950.5         	GAMG	5.869610e-01	2.903670e-03	2	true
951           	GAMG	5.426680e-01	2.332400e-03	2	true
951.5         	GAMG	5.621290e-01	2.431780e-03	2	true
952           	GAMG	5.267350e-01	2.844050e-03	2	true
952.5         	GAMG	5.525890e-01	2.258070e-03	2	true
953           	GAMG	5.381150e-01	2.505820e-03	2	true
953.5         	GAMG	5.382120e-01	2.747570e-03	2	true
954           	GAMG	5.566290e-01	2.025410e-03	2	true
954.5         	GAMG	5.849790e-01	2.516360e-03	2	true
955           	GAMG	5.520300e-01	2.583810e-03	2	true
955.5         	GAMG	5.626660e-01	2.879730e-03	2	true
956           	GAMG	5.273780e-01	2.539430e-03	2	true
956.5         	GAMG	5.385820e-01	2.453660e-03	2	true
957           	GAMG	5.232180e-01	2.063720e-03	2	true
